pdb,ligand_file,chembl_id,tanimoto_index
4e5w,4e5w_ligand_similar_155,CHEMBL410928,0.625899
4e5w,4e5w_ligand_similar_45,CHEMBL4097644,0.691589
4e5w,4e5w_ligand_similar_22,CHEMBL4073673,0.741071
4e5w,4e5w_ligand_similar_207,CHEMBL17045,0.611511
4e5w,4e5w_ligand_similar_200,CHEMBL4083236,0.613445
4e5w,4ivb_ligand_similar_89,CHEMBL2206631,0.666667
4e5w,4ivb_ligand_similar_181,CHEMBL1602328,0.583333
4e5w,4ivb_ligand_similar_60,CHEMBL2206634,0.710744
4e5w,4e5w_ligand_similar_157,CHEMBL1213193,0.625
4e5w,4e5w_ligand_similar_171,CHEMBL2206632,0.620155
4e5w,4e5w_ligand_similar_120,CHEMBL4085899,0.639344
4e5w,4e5w_ligand_similar_231,CHEMBL1865031,0.604167
4e5w,4ivb_ligand_similar_59,CHEMBL2206639,0.713115
4e5w,4ivb_ligand_similar_109,CHEMBL2206636,0.648
4e5w,4e5w_ligand_similar_161,CHEMBL245826,0.623932
4e5w,4e5w_ligand_similar_131,CHEMBL245827,0.632479
4e5w,4e5w_ligand_similar_59,CHEMBL4070052,0.681818
4e5w,4e5w_ligand_similar_179,CHEMBL45983,0.618705
4e5w,4e5w_ligand_similar_198,CHEMBL44773,0.614286
4e5w,4ivb_ligand_similar_201,CHEMBL34612,0.614754
4e5w,4ivb_ligand_similar_195,CHEMBL1082376,0.614815
4e5w,4e5w_ligand_similar_53,CHEMBL1187433,0.684211
4e5w,4e5w_ligand_similar_165,CHEMBL399963,0.621849
4e5w,4e5w_ligand_similar_127,CHEMBL4100960,0.635514
4e5w,4e5w_ligand_similar_235,CHEMBL44838,0.602837
4e5w,4e5w_ligand_similar_79,CHEMBL341865,0.664062
4e5w,4ivb_ligand_similar_72,CHEMBL195904,0.688525
4e5w,4ivb_ligand_similar_200,CHEMBL192878,0.614754
4e5w,4e5w_ligand_similar_32,CHEMBL4075441,0.703704
4e5w,4e5w_ligand_similar_85,CHEMBL4061380,0.657658
4e5w,4ivb_ligand_similar_187,CHEMBL4085486,0.616822
4e5w,4ivb_ligand_similar_217,CHEMBL1373827,0.610619
4e5w,4ivb_ligand_similar_126,CHEMBL1368124,0.639175
4e5w,4ivb_ligand_similar_198,CHEMBL1082397,0.614815
4e5w,4ivb_ligand_similar_197,CHEMBL1082398,0.614815
4e5w,4e5w_ligand_similar_203,CHEMBL1473429,0.611511
4e5w,4e5w_ligand_similar_204,CHEMBL296988,0.611511
4e5w,4ivb_ligand_similar_216,CHEMBL1532609,0.610619
4e5w,4ivb_ligand_similar_95,CHEMBL373351,0.663934
4e5w,4e5w_ligand_similar_118,CHEMBL133561,0.640288
4e5w,4k77_ligand_similar_62,CHEMBL566394,0.619048
4e5w,4k77_ligand_similar_1,CHEMBL2434989,1
4e5w,4ivb_ligand_similar_215,CHEMBL1589666,0.610619
4e5w,4e5w_ligand_similar_25,CHEMBL4094288,0.725664
4e5w,4e5w_ligand_similar_196,CHEMBL4098764,0.614679
4e5w,4k77_ligand_similar_22,CHEMBL2436945,0.806723
4e5w,4k77_ligand_similar_29,CHEMBL2436943,0.732824
4e5w,4ivb_ligand_similar_98,CHEMBL1372520,0.657895
4e5w,4ivb_ligand_similar_157,CHEMBL363546,0.627273
4e5w,4e5w_ligand_similar_123,CHEMBL144697,0.637037
4e5w,4e5w_ligand_similar_209,CHEMBL341648,0.610687
4e5w,4ivb_ligand_similar_36,CHEMBL1427203,0.765306
4e5w,4k77_ligand_similar_20,CHEMBL2436939,0.820513
4e5w,4k77_ligand_similar_61,CHEMBL96247,0.620968
4e5w,4e5w_ligand_similar_100,CHEMBL240904,0.65
4e5w,4e5w_ligand_similar_189,CHEMBL2386649,0.616438
4e5w,4ivb_ligand_similar_43,CHEMBL2386648,0.739837
4e5w,4e5w_ligand_similar_167,CHEMBL2386647,0.621212
4e5w,4e5w_ligand_similar_234,CHEMBL2059805,0.602941
4e5w,4e5w_ligand_similar_168,CHEMBL2059806,0.621212
4e5w,4e5w_ligand_similar_193,CHEMBL296405,0.615942
4e5w,4ivb_ligand_similar_13,CHEMBL2386645,0.911765
4e5w,4ivb_ligand_similar_14,CHEMBL2386644,0.911765
4e5w,4e5w_ligand_similar_141,CHEMBL1478935,0.630435
4e5w,4k77_ligand_similar_21,CHEMBL2436954,0.81982
4e5w,4k77_ligand_similar_4,CHEMBL2436952,0.979592
4e5w,4k77_ligand_similar_2,CHEMBL2436953,0.989796
4e5w,4k77_ligand_similar_5,CHEMBL2436950,0.969697
4e5w,4k77_ligand_similar_16,CHEMBL2436947,0.907216
4e5w,4k77_ligand_similar_9,CHEMBL2436948,0.938776
4e5w,4ivb_ligand_similar_42,CHEMBL2386653,0.739837
4e5w,4ivb_ligand_similar_44,CHEMBL2386652,0.739837
4e5w,4e5w_ligand_similar_69,CHEMBL4099695,0.675926
4e5w,4ivb_ligand_similar_21,CHEMBL2386651,0.833333
4e5w,4ivb_ligand_similar_137,CHEMBL1436187,0.636364
4e5w,4ivb_ligand_similar_168,CHEMBL370258,0.625
4e5w,4ivb_ligand_similar_96,CHEMBL2107373,0.663717
4e5w,4e5w_ligand_similar_62,CHEMBL4080717,0.678899
4e5w,4ivb_ligand_similar_7,CHEMBL2386639,0.958763
4e5w,4ivb_ligand_similar_1,CHEMBL2386634,1
4e5w,4ivb_ligand_similar_2,CHEMBL2386633,1
4e5w,4ivc_ligand_similar_259,CHEMBL329644,0.601942
4e5w,4k77_ligand_similar_10,CHEMBL2436967,0.932039
4e5w,4k77_ligand_similar_15,CHEMBL2436968,0.92233
4e5w,4k77_ligand_similar_11,CHEMBL2436965,0.932039
4e5w,4k77_ligand_similar_13,CHEMBL2436966,0.932039
4e5w,4k77_ligand_similar_18,CHEMBL2436961,0.886792
4e5w,4e5w_ligand_similar_241,CHEMBL442014,0.601449
4e5w,4e5w_ligand_similar_160,CHEMBL195930,0.625
4e5w,4ivb_ligand_similar_80,CHEMBL1449480,0.675676
4e5w,4ivc_ligand_similar_252,CHEMBL1477600,0.605263
4e5w,4e5w_ligand_similar_211,CHEMBL146776,0.610687
4e5w,4k77_ligand_similar_6,CHEMBL2436958,0.959184
4e5w,4ivb_ligand_similar_12,CHEMBL2386642,0.911765
4e5w,4ivb_ligand_similar_6,CHEMBL2386640,0.958763
4e5w,4ivb_ligand_similar_207,CHEMBL457956,0.612245
4e5w,4k77_ligand_similar_14,CHEMBL2436969,0.92233
4e5w,4e5w_ligand_similar_218,CHEMBL3462562,0.609375
4e5w,4e5w_ligand_similar_130,CHEMBL4064357,0.634146
4e5w,4e5w_ligand_similar_28,CHEMBL4068834,0.715517
4e5w,4k77_ligand_similar_40,CHEMBL348003,0.646552
4e5w,4e5w_ligand_similar_104,CHEMBL1187346,0.649123
4e5w,4e5w_ligand_similar_217,CHEMBL2159205,0.609756
4e5w,4ivb_ligand_similar_67,CHEMBL3735360,0.696429
4e5w,4ivb_ligand_similar_75,CHEMBL2159206,0.683761
4e5w,4e5w_ligand_similar_48,CHEMBL2159207,0.686441
4e5w,4e5w_ligand_similar_109,CHEMBL2159201,0.645161
4e5w,4e5w_ligand_similar_129,CHEMBL2159202,0.634921
4e5w,4e5w_ligand_similar_30,CHEMBL4089500,0.713043
4e5w,4e5w_ligand_similar_162,CHEMBL1404386,0.623853
4e5w,4ivb_ligand_similar_230,CHEMBL1537496,0.607143
4e5w,4e5w_ligand_similar_159,CHEMBL295214,0.625
4e5w,4ivb_ligand_similar_27,CHEMBL2159210,0.81
4e5w,4ivb_ligand_similar_111,CHEMBL1548259,0.646018
4e5w,4ivb_ligand_similar_31,CHEMBL2159215,0.77451
4e5w,4e5w_ligand_similar_219,CHEMBL1222488,0.609375
4e5w,4ivb_ligand_similar_142,CHEMBL49334,0.634783
4e5w,4e5w_ligand_similar_119,CHEMBL102648,0.639706
4e5w,4ivb_ligand_similar_26,CHEMBL2159211,0.81
4e5w,4ivb_ligand_similar_34,CHEMBL2159213,0.771429
4e5w,4ivb_ligand_similar_32,CHEMBL2159214,0.77451
4e5w,4k77_ligand_similar_87,CHEMBL105907,0.605769
4e5w,4k77_ligand_similar_79,CHEMBL3786174,0.609023
4e5w,4ivb_ligand_similar_51,CHEMBL1795700,0.726496
4e5w,4ivb_ligand_similar_170,CHEMBL3559330,0.62406
4e5w,4e5w_ligand_similar_227,CHEMBL298078,0.605839
4e5w,4e5w_ligand_similar_76,CHEMBL1341974,0.669291
4e5w,4ivb_ligand_similar_218,CHEMBL1722664,0.610169
4e5w,4ivb_ligand_similar_81,CHEMBL1373425,0.672566
4e5w,4ivb_ligand_similar_20,CHEMBL2386629,0.861111
4e5w,4ivb_ligand_similar_16,CHEMBL2386628,0.894231
4e5w,4ivb_ligand_similar_10,CHEMBL2386627,0.93
4e5w,4k77_ligand_similar_66,CHEMBL1336598,0.614754
4e5w,4ivb_ligand_similar_8,CHEMBL2386626,0.939394
4e5w,4ivb_ligand_similar_190,CHEMBL1195311,0.616667
4e5w,4ivb_ligand_similar_242,CHEMBL365332,0.603604
4e5w,4k77_ligand_similar_68,CHEMBL3787124,0.613636
4e5w,4ivb_ligand_similar_18,CHEMBL2386631,0.861111
4e5w,4ivb_ligand_similar_19,CHEMBL2386630,0.861111
4e5w,4k77_ligand_similar_67,CHEMBL3787247,0.613636
4e5w,4ivc_ligand_similar_251,CHEMBL1608860,0.605263
4e5w,4ivb_ligand_similar_45,CHEMBL1795704,0.738318
4e5w,4ivb_ligand_similar_33,CHEMBL1795702,0.772727
4e5w,4ivb_ligand_similar_73,CHEMBL1795708,0.686441
4e5w,4ivb_ligand_similar_37,CHEMBL1795707,0.763636
4e5w,4ivb_ligand_similar_159,CHEMBL1083637,0.626984
4e5w,4e5w_ligand_similar_182,CHEMBL2000559,0.618182
4e5w,4ivb_ligand_similar_191,CHEMBL3559329,0.616541
4e5w,4e5w_ligand_similar_91,CHEMBL4078662,0.654206
4e5w,4e5w_ligand_similar_20,CHEMBL4087488,0.747664
4e5w,4e5w_ligand_similar_214,CHEMBL70154,0.609929
4e5w,4k77_ligand_similar_39,CHEMBL1630770,0.647619
4e5w,4ivb_ligand_similar_112,CHEMBL372286,0.645669
4e5w,4k77_ligand_similar_42,CHEMBL1630777,0.641509
4e5w,4k77_ligand_similar_47,CHEMBL1630778,0.641509
4e5w,4k77_ligand_similar_46,CHEMBL1630775,0.641509
4e5w,4e5w_ligand_similar_103,CHEMBL4071715,0.649123
4e5w,4k77_ligand_similar_49,CHEMBL1630776,0.641509
4e5w,4k77_ligand_similar_43,CHEMBL1630774,0.641509
4e5w,4k77_ligand_similar_50,CHEMBL85867,0.641026
4e5w,4k77_ligand_similar_45,CHEMBL1630772,0.641509
4e5w,4ivb_ligand_similar_227,CHEMBL425989,0.607477
4e5w,4e5w_ligand_similar_99,CHEMBL4102018,0.650794
4e5w,4k77_ligand_similar_75,CHEMBL1630768,0.612613
4e5w,4ivb_ligand_similar_107,CHEMBL2206058,0.648
4e5w,4k77_ligand_similar_74,CHEMBL1630769,0.613208
4e5w,4e5w_ligand_similar_233,CHEMBL3556142,0.603306
4e5w,4e5w_ligand_similar_215,CHEMBL68292,0.609929
4e5w,4e5w_ligand_similar_46,CHEMBL2159141,0.686957
4e5w,4ivb_ligand_similar_177,CHEMBL323940,0.622642
4e5w,4k77_ligand_similar_89,CHEMBL1418247,0.605042
4e5w,4e5w_ligand_similar_113,CHEMBL2159142,0.642857
4e5w,4e5w_ligand_similar_56,CHEMBL2159143,0.683333
4e5w,4e5w_ligand_similar_114,CHEMBL4072934,0.642202
4e5w,4k77_ligand_similar_54,CHEMBL1630783,0.633028
4e5w,4ivb_ligand_similar_179,CHEMBL1363951,0.621622
4e5w,4ivb_ligand_similar_48,CHEMBL1864987,0.734694
4e5w,4ivb_ligand_similar_152,CHEMBL549344,0.628788
4e5w,4ivc_ligand_similar_256,CHEMBL1271706,0.604478
4e5w,4e5w_ligand_similar_180,CHEMBL46390,0.618705
4e5w,4ivb_ligand_similar_134,CHEMBL1082983,0.638462
4e5w,4e5w_ligand_similar_132,CHEMBL4092501,0.631579
4e5w,4e5w_ligand_similar_18,CHEMBL2152400,0.75
4e5w,4e5w_ligand_similar_5,CHEMBL2152402,0.923077
4e5w,4e5w_ligand_similar_13,CHEMBL2152401,0.752294
4e5w,4e5w_ligand_similar_2,CHEMBL2152404,1
4e5w,4e5w_ligand_similar_70,CHEMBL1992710,0.674419
4e5w,4k77_ligand_similar_72,CHEMBL3786063,0.613636
4e5w,4e5w_ligand_similar_1,CHEMBL2152405,1
4e5w,4e5w_ligand_similar_49,CHEMBL2152408,0.686441
4e5w,4e5w_ligand_similar_9,CHEMBL2152407,0.769231
4e5w,4e5w_ligand_similar_95,CHEMBL2152409,0.653226
4jia,4e6q_ligand_similar_179,CHEMBL1572764,0.648855
4jia,4e6q_ligand_similar_454,CHEMBL2358896,0.604839
4jia,4e6q_ligand_similar_59,CHEMBL2152420,0.718447
4jia,4e6q_ligand_similar_18,CHEMBL2152411,0.818182
4jia,4e6q_ligand_similar_10,CHEMBL2152410,0.854167
4jia,4e6q_ligand_similar_118,CHEMBL2152414,0.670103
4jia,4e6q_ligand_similar_496,CHEMBL2009063,0.566176
4jia,4e6q_ligand_similar_81,CHEMBL2152418,0.698113
4jia,4e6q_ligand_similar_309,CHEMBL60532,0.622047
4jia,4e6q_ligand_similar_371,CHEMBL3236200,0.614286
4jia,4e6q_ligand_similar_480,CHEMBL48637,0.602041
4jia,4e6q_ligand_similar_8,CHEMBL2152301,0.857143
4jia,4e6q_ligand_similar_21,CHEMBL2152421,0.796296
4jia,4e6q_ligand_similar_190,CHEMBL2152300,0.644628
4jia,4e6q_ligand_similar_126,CHEMBL2152424,0.666667
4jia,4e6q_ligand_similar_7,CHEMBL2152302,0.857143
4jia,4e6q_ligand_similar_142,CHEMBL114484,0.661017
4jia,4e6q_ligand_similar_1,CHEMBL2152305,1
4jia,4e6q_ligand_similar_363,CHEMBL1883731,0.616
4jia,4e6q_ligand_similar_20,CHEMBL2152304,0.807692
4jia,4e6q_ligand_similar_14,CHEMBL2152307,0.843137
4jia,4e6q_ligand_similar_12,CHEMBL2152306,0.849462
4jia,4e6q_ligand_similar_157,CHEMBL4068324,0.654867
4jia,4e6q_ligand_similar_327,CHEMBL347985,0.62037
4jia,4e6q_ligand_similar_138,CHEMBL2159198,0.663462
4jia,4f09_ligand_similar_248,CHEMBL101374,0.634146
4jia,4e6q_ligand_similar_316,CHEMBL1544274,0.621212
4jia,4e6q_ligand_similar_390,CHEMBL2356694,0.612403
4jia,4e6q_ligand_similar_218,CHEMBL401359,0.639344
4jia,4e6q_ligand_similar_256,CHEMBL1398441,0.630769
4jia,4e6q_ligand_similar_479,CHEMBL321679,0.602941
4jia,4f09_ligand_similar_359,CHEMBL1489576,0.601942
4jia,4e6q_ligand_similar_492,CHEMBL605361,0.601626
4jia,4e6q_ligand_similar_28,CHEMBL4063901,0.760417
4jia,4e6q_ligand_similar_180,CHEMBL1512441,0.648855
4jia,4e6q_ligand_similar_89,CHEMBL4082986,0.685714
4jia,4f09_ligand_similar_282,CHEMBL3681170,0.624113
4jia,4e6q_ligand_similar_111,CHEMBL4065082,0.672727
4jia,4e6q_ligand_similar_163,CHEMBL1092508,0.653846
4jia,4e6q_ligand_similar_200,CHEMBL583163,0.641791
4jia,4e6q_ligand_similar_485,CHEMBL366253,0.601852
4jia,4e6q_ligand_similar_168,CHEMBL4078018,0.651376
4jia,4e6q_ligand_similar_252,CHEMBL249031,0.632
4jia,4e6q_ligand_similar_47,CHEMBL4102008,0.732673
4jia,4e6q_ligand_similar_106,CHEMBL1077006,0.67619
4jia,4e6q_ligand_similar_321,CHEMBL1213140,0.620968
4jia,4e6q_ligand_similar_299,CHEMBL400153,0.624
4jia,4e6q_ligand_similar_301,CHEMBL1401878,0.623932
4jia,4e6q_ligand_similar_338,CHEMBL400152,0.619048
4jia,4e6q_ligand_similar_198,CHEMBL400151,0.642276
4jia,4f09_ligand_similar_271,CHEMBL219961,0.627451
4jia,4f09_ligand_similar_317,CHEMBL3681106,0.611111
4jia,4e6q_ligand_similar_311,CHEMBL1547406,0.621849
4jia,4e6q_ligand_similar_354,CHEMBL3593579,0.616822
4jia,4e6q_ligand_similar_30,CHEMBL4094540,0.755102
4jia,4e6q_ligand_similar_381,CHEMBL3799799,0.614035
4jia,4e6q_ligand_similar_493,CHEMBL604086,0.601626
4jia,4e6q_ligand_similar_109,CHEMBL4100249,0.672897
4jia,4e6q_ligand_similar_76,CHEMBL1436611,0.701031
4jia,4e6q_ligand_similar_452,CHEMBL4082211,0.605042
4jia,4e6q_ligand_similar_356,CHEMBL3593582,0.616822
4jia,4f09_ligand_similar_342,CHEMBL3593583,0.605505
4jia,4f09_ligand_similar_247,CHEMBL1735842,0.634146
4jia,4e6q_ligand_similar_353,CHEMBL3593581,0.616822
4jia,4e6q_ligand_similar_171,CHEMBL1223152,0.650407
4jia,4e6q_ligand_similar_484,CHEMBL3477373,0.601852
4jia,4e6q_ligand_similar_26,CHEMBL3593586,0.769231
4jia,4e6q_ligand_similar_210,CHEMBL3593587,0.64
4jia,4f09_ligand_similar_287,CHEMBL512499,0.622951
4jia,4e6q_ligand_similar_435,CHEMBL611807,0.607143
4jia,4f09_ligand_similar_174,CHEMBL1895723,0.661017
4jia,4e6q_ligand_similar_209,CHEMBL174552,0.640625
4jia,4e6q_ligand_similar_46,CHEMBL1088346,0.733333
4jia,4e6q_ligand_similar_181,CHEMBL140328,0.648148
4jia,4e6q_ligand_similar_214,CHEMBL2322139,0.63964
4jia,4e6q_ligand_similar_94,CHEMBL2322138,0.684211
4jia,4e6q_ligand_similar_220,CHEMBL1513862,0.639098
4jia,4e6q_ligand_similar_227,CHEMBL4084730,0.636364
4jia,4e6q_ligand_similar_280,CHEMBL1884602,0.626016
4jia,4e6q_ligand_similar_361,CHEMBL29289,0.616071
4jia,4e6q_ligand_similar_433,CHEMBL1521570,0.607407
4jia,4e6q_ligand_similar_475,CHEMBL1784482,0.603053
4jia,4e6q_ligand_similar_269,CHEMBL2151053,0.628319
4jia,4e6q_ligand_similar_364,CHEMBL495018,0.616
4jia,4e6q_ligand_similar_100,CHEMBL477821,0.678261
4jia,4e6q_ligand_similar_398,CHEMBL3331430,0.61165
4jia,4e6q_ligand_similar_494,CHEMBL599589,0.601626
4jia,4e6q_ligand_similar_324,CHEMBL13828,0.62069
4jia,4f09_ligand_similar_312,CHEMBL425370,0.612903
4jia,4e6q_ligand_similar_233,CHEMBL443936,0.635659
4jia,4e6q_ligand_similar_416,CHEMBL88007,0.610169
4jia,4e6q_ligand_similar_39,CHEMBL2152394,0.743119
4jia,4e6q_ligand_similar_382,CHEMBL3557839,0.614035
4jia,4e6q_ligand_similar_224,CHEMBL2152397,0.637795
4jia,4e6q_ligand_similar_466,CHEMBL3453076,0.603448
4jia,4f09_ligand_similar_326,CHEMBL1728793,0.609375
4jia,4e6q_ligand_similar_495,CHEMBL271286,0.601626
4jia,4e6q_ligand_similar_421,CHEMBL274556,0.609091
4jia,4e6q_ligand_similar_360,CHEMBL1533558,0.616071
4jia,4e6q_ligand_similar_340,CHEMBL3494949,0.618644
4jia,4f09_ligand_similar_363,CHEMBL1784385,0.601695
4jia,4e6q_ligand_similar_228,CHEMBL1903270,0.636364
4jia,4e6q_ligand_similar_251,CHEMBL1784384,0.632
4jia,4e6q_ligand_similar_342,CHEMBL1328170,0.617886
4jia,4f09_ligand_similar_208,CHEMBL159794,0.65
4jia,4e6q_ligand_similar_161,CHEMBL1668376,0.653846
4jia,4e6q_ligand_similar_105,CHEMBL1668377,0.67619
4jia,4e6q_ligand_similar_41,CHEMBL1668378,0.740385
4jia,4e6q_ligand_similar_154,CHEMBL2220606,0.655738
4jia,4e6q_ligand_similar_201,CHEMBL1906787,0.641667
4jia,4e6q_ligand_similar_330,CHEMBL1717541,0.619835
4jia,4e6q_ligand_similar_481,CHEMBL1595012,0.601942
4jia,4e6q_ligand_similar_249,CHEMBL1784396,0.632
4jia,4e6q_ligand_similar_107,CHEMBL1784395,0.675214
4jia,4e6q_ligand_similar_276,CHEMBL1784394,0.626984
4jia,4f09_ligand_similar_360,CHEMBL3618063,0.601695
4jia,4f09_ligand_similar_319,CHEMBL3618064,0.610169
4jia,4f09_ligand_similar_362,CHEMBL1784393,0.601695
4jia,4e6q_ligand_similar_44,CHEMBL1098691,0.740385
4jia,4e6q_ligand_similar_70,CHEMBL1098690,0.704762
4jia,4e6q_ligand_similar_422,CHEMBL3781380,0.608696
4jia,4e6q_ligand_similar_476,CHEMBL1784397,0.603053
4jia,4e6q_ligand_similar_72,CHEMBL4069041,0.70297
4jia,4e6q_ligand_similar_9,CHEMBL2152299,0.857143
4jia,4e6q_ligand_similar_62,CHEMBL1098689,0.711538
4jia,4e6q_ligand_similar_174,CHEMBL513765,0.65
4jia,4e6q_ligand_similar_442,CHEMBL3491018,0.606557
4jia,4e6q_ligand_similar_413,CHEMBL2206613,0.610294
4jia,4e6q_ligand_similar_333,CHEMBL76468,0.619469
4jia,4e6q_ligand_similar_127,CHEMBL2206611,0.666667
4jia,4e6q_ligand_similar_113,CHEMBL2206616,0.672131
4jia,4e6q_ligand_similar_369,CHEMBL2206614,0.614815
4jia,4e6q_ligand_similar_366,CHEMBL3703185,0.615385
4jia,4f09_ligand_similar_301,CHEMBL2206618,0.616438
4jia,4e6q_ligand_similar_133,CHEMBL146019,0.663934
4jia,4e6q_ligand_similar_246,CHEMBL3084492,0.632
4jia,4e6q_ligand_similar_248,CHEMBL1878790,0.632
4jia,4e6q_ligand_similar_292,CHEMBL2365682,0.624
4jia,4e6q_ligand_similar_388,CHEMBL147104,0.612903
4jia,4f09_ligand_similar_111,CHEMBL1795692,0.697248
4jia,4f09_ligand_similar_105,CHEMBL2206620,0.703125
4jia,4e6q_ligand_similar_230,CHEMBL2206623,0.635659
4jia,4f09_ligand_similar_313,CHEMBL371979,0.612903
4jia,4f09_ligand_similar_82,CHEMBL2206624,0.714286
4jia,4f09_ligand_similar_172,CHEMBL1795697,0.663636
4jia,4e6q_ligand_similar_431,CHEMBL2206621,0.607407
4jia,4f09_ligand_similar_145,CHEMBL2206622,0.681818
4jia,4f09_ligand_similar_262,CHEMBL1795695,0.62931
4jia,4e6q_ligand_similar_488,CHEMBL4089927,0.601695
4jia,4e6q_ligand_similar_471,CHEMBL3483890,0.603306
4jia,4e6q_ligand_similar_144,CHEMBL2206625,0.65873
4jia,4f09_ligand_similar_314,CHEMBL1795698,0.612069
4jia,4e6q_ligand_similar_264,CHEMBL2206626,0.628788
4jia,4f09_ligand_similar_184,CHEMBL1795699,0.657143
4jia,4e6q_ligand_similar_25,CHEMBL4097644,0.770833
4jia,4e6q_ligand_similar_447,CHEMBL55552,0.606299
4jia,4e6q_ligand_similar_54,CHEMBL522460,0.722222
4jia,4e6q_ligand_similar_374,CHEMBL4102711,0.614173
4jia,4f09_ligand_similar_226,CHEMBL2206634,0.639344
4jia,4e6q_ligand_similar_197,CHEMBL148101,0.642857
4jia,4f09_ligand_similar_163,CHEMBL2206635,0.669492
4jia,4f09_ligand_similar_180,CHEMBL2206638,0.658333
4jia,4e6q_ligand_similar_122,CHEMBL299660,0.669492
4jia,4f09_ligand_similar_263,CHEMBL2206639,0.629032
4jia,4f09_ligand_similar_181,CHEMBL2206636,0.658333
4jia,4f09_ligand_similar_114,CHEMBL2206637,0.695652
4jia,4e6q_ligand_similar_278,CHEMBL301238,0.626984
4jia,4f09_ligand_similar_110,CHEMBL370311,0.698113
4jia,4e6q_ligand_similar_408,CHEMBL321064,0.611111
4jia,4e6q_ligand_similar_86,CHEMBL4070052,0.68932
4jia,4e6q_ligand_similar_491,CHEMBL1835996,0.601626
4jia,4e6q_ligand_similar_343,CHEMBL1835997,0.617886
4jia,4e6q_ligand_similar_401,CHEMBL1835995,0.61157
4jia,4e6q_ligand_similar_407,CHEMBL556449,0.611111
4jia,4f09_ligand_similar_294,CHEMBL297115,0.619048
4jia,4e6q_ligand_similar_313,CHEMBL1309581,0.621849
4jia,4f09_ligand_similar_284,CHEMBL34612,0.623932
4jia,4e6q_ligand_similar_261,CHEMBL1554537,0.62931
4jia,4e6q_ligand_similar_151,CHEMBL1552117,0.656
4jia,4e6q_ligand_similar_274,CHEMBL52221,0.62766
4jia,4e6q_ligand_similar_29,CHEMBL4074462,0.757895
4jia,4e6q_ligand_similar_51,CHEMBL1187433,0.72381
4jia,4e6q_ligand_similar_291,CHEMBL3084734,0.624
4jia,4e6q_ligand_similar_49,CHEMBL4100960,0.726316
4jia,4e6q_ligand_similar_367,CHEMBL1784404,0.615385
4jia,4f09_ligand_similar_182,CHEMBL341865,0.658333
4jia,4f09_ligand_similar_297,CHEMBL195904,0.617886
4jia,4e6q_ligand_similar_290,CHEMBL3444070,0.624
4jia,4e6q_ligand_similar_386,CHEMBL1549181,0.612903
4jia,4e6q_ligand_similar_424,CHEMBL3449642,0.608696
4jia,4e6q_ligand_similar_312,CHEMBL1309155,0.621849
4jia,4f09_ligand_similar_88,CHEMBL1473558,0.711712
4jia,4e6q_ligand_similar_61,CHEMBL4075441,0.712871
4jia,4e6q_ligand_similar_37,CHEMBL4061380,0.747475
4jia,4e6q_ligand_similar_294,CHEMBL1873461,0.624
4jia,4e6q_ligand_similar_273,CHEMBL1436136,0.628099
4jia,4f09_ligand_similar_132,CHEMBL1368124,0.688889
4jia,4f09_ligand_similar_337,CHEMBL373351,0.606557
4jia,4e6q_ligand_similar_191,CHEMBL1896697,0.644628
4jia,4e6q_ligand_similar_166,CHEMBL1359568,0.652632
4jia,4e6q_ligand_similar_75,CHEMBL4098764,0.701031
4jia,4e6q_ligand_similar_279,CHEMBL4086316,0.626016
4jia,4e6q_ligand_similar_501,CHEMBL1222648,0.601504
4jia,4e6q_ligand_similar_457,CHEMBL1222649,0.604839
4jia,4f09_ligand_similar_356,CHEMBL147723,0.603053
4jia,4f09_ligand_similar_331,CHEMBL3325948,0.608696
4jia,4e6q_ligand_similar_204,CHEMBL3409147,0.641509
4jia,4e6q_ligand_similar_239,CHEMBL2203615,0.634921
4jia,4e6q_ligand_similar_323,CHEMBL3409389,0.62069
4jia,4e6q_ligand_similar_238,CHEMBL2203616,0.634921
4jia,4e6q_ligand_similar_164,CHEMBL2386648,0.653543
4jia,4e6q_ligand_similar_153,CHEMBL2203619,0.655738
4jia,4e6q_ligand_similar_71,CHEMBL2386646,0.70339
4jia,4e6q_ligand_similar_147,CHEMBL1527352,0.656566
4jia,4f09_ligand_similar_119,CHEMBL2386645,0.693694
4jia,4f09_ligand_similar_120,CHEMBL2386644,0.693694
4jia,4e6q_ligand_similar_285,CHEMBL1724255,0.625
4jia,4e6q_ligand_similar_302,CHEMBL86439,0.623932
4jia,4e6q_ligand_similar_380,CHEMBL487557,0.614173
4jia,4f09_ligand_similar_216,CHEMBL424930,0.64486
4jia,4f09_ligand_similar_210,CHEMBL370258,0.649123
4jia,4f09_ligand_similar_124,CHEMBL2107373,0.691589
4jia,4e6q_ligand_similar_31,CHEMBL4080717,0.755102
4jia,4e6q_ligand_similar_315,CHEMBL2386637,0.621622
4jia,4e6q_ligand_similar_437,CHEMBL4099553,0.606838
4jia,4f09_ligand_similar_97,CHEMBL2386636,0.706422
4jia,4f09_ligand_similar_98,CHEMBL2386635,0.706422
4jia,4f09_ligand_similar_106,CHEMBL2386634,0.7
4jia,4f09_ligand_similar_107,CHEMBL2386633,0.7
4jia,4f09_ligand_similar_307,CHEMBL2361358,0.614173
4jia,4f09_ligand_similar_329,CHEMBL3735224,0.609091
4jia,4f09_ligand_similar_328,CHEMBL147626,0.609375
